,0,1
0,1.0910189364230471,-5.993900655308678
1,-5.100594336590891,-10.106155940299402
2,9.08616713389048,-17.326024423462464
3,4.964524315857394,-0.9202943388923561
4,6.985345419198602,4.1244091128868945
5,11.522041899915695,11.931137796908722
6,1.445820963923504,1.75259596831773
7,0.64578127536209,4.5558189202074395
8,-9.497129632268337,16.563957679256617
9,23.542905088205174,15.0977630156715
10,9.13210626043954,-9.401695119268808
11,-7.615959033058967,7.991182243708438
12,2.452626110693799,1.4970483119649347
13,-40.522183303073795,26.44636638949523
14,-2.452626110693799,-1.4970483119649347
15,-19.53297254848295,-10.928682934827242
16,-29.547331162391735,-2.575344473219297
17,9.866648179805676,-10.347847439974036
18,5.574964267022313,25.02321757978273
19,1.036195491640913,-7.577975372685509
20,9.728445861761532,9.07628633834117
21,-13.525319417552158,14.628499511728702
22,0.17518971164218605,0.30119081462233843
23,-9.755399338782597,-13.461938713577274
24,5.81315498799142,-1.323636994861166
25,4.435340890475321,2.2469407871765124
26,10.355068940898203,-4.35632013397163
27,-2.057163373307821,6.587050256372272
28,-8.798041309069303,-2.6936879040256647
29,0.20905999012245258,-3.8870016668778256
30,-7.965578780586673,-4.054843953086201
31,11.534547544058887,-5.647716608999363
32,-12.467780418945393,3.6294509382539544
33,-3.0518157286832968,13.210327592891137
34,0.0,0.0
35,-3.2704510919802057,1.5892879497033372
36,4.367069067506314,-17.63676933346806
37,-17.626992496353274,-10.037612323393102
38,1.7828892375683512,3.5341875975228647
39,3.8540141952414415,-1.1801092112052234
40,6.608350579528289,-4.430129268769521
41,0.4559677194141871,0.11399405460946965
42,-3.8785814879891283,-1.0489722253966574
43,-6.10188634915944,2.33479020894186
44,-1.5121050779317224,12.47182167044538
45,-17.03632603677761,15.192241621098074
46,15.775437527072157,-4.800751114003841
47,-5.1074148031513005,2.1891517509058582
48,10.434433973405879,6.668596224781343
49,-6.610031640095471,28.568312154698244
50,-10.993203805505791,-6.017693946190035
51,-10.598081409847538,-20.009907586563788
52,0.9729167596816428,0.21830680026736626
53,1.4163364736963329,-11.051560560157965
54,2.9644756913408,13.91139372885047
55,-9.70128754732159,-14.611156272174096
56,8.994934775054434,-10.14699965963176
57,4.133089094312298,-33.34665159257797
58,-1.0855656740652793,-3.5574175745911436
59,-3.127271271883553,-4.167778780531309
60,-11.70325880457732,4.805222721677393
61,-4.112623248497647,-0.9766462564381453
62,0.0,0.0
63,0.9905599735406112,5.385295313900264
64,-0.7462561839210458,-0.5278361105193322
65,-16.25602251831179,18.4509577233355
66,6.697544263508171,1.592017469069729
67,-25.82288907367403,-25.41250314554844
68,19.25698955320399,11.105521172004682
69,-3.3798512466127772,-6.328784943592474
70,0.11550885359688001,-7.814480906617531
71,-0.040940387967573155,-8.510170794628797
72,0.6017607848249353,-11.116349803641961
73,1.5744427201558648,10.823347633988876
74,12.948319516578165,15.891558996684836
75,-5.51278075055036,2.206818202295561
76,0.0,0.0
77,0.0,0.0
78,-4.27899397108696,0.5472974292899725
79,-4.051458160255729,15.70319058680488
80,0.21315492561867222,0.10343915968982577
81,0.8797002565320882,-0.46458077635045936
82,-4.948455178167601,-4.2019285117732
83,24.038872485705472,5.608056180582238
84,9.39264773039127,-6.058280067424099
85,-15.951360247620672,-2.9726410519456787
86,5.202834038637102,20.8884559726182
87,-1.0262747938462877,8.281135710340386
88,-17.09474350115419,11.305321637205003
89,-23.58085885337383,-15.41938089162438
90,-23.96460362125378,23.515373878624814
91,27.304235292761774,34.91643531978931
92,6.482898507536557,5.150810879265613
93,0.2980585675434937,-4.531559319854858
94,-7.881165965138882,7.505797741409278
95,19.750444099388186,3.13235238386933
96,5.268607937721974,0.4830119568484721
97,2.677159381277571,-0.9808046480172206
98,-11.576949256068904,-6.17911631062227
99,-3.515919249842086,9.955556218996477
100,1.0935220272198407,4.729722272933359
101,-9.65800326116095,-5.529731478313231
102,7.569790219540064,-7.168715308511213
103,5.634001028741139,-15.37013052314113
104,-3.1861084407833102,-9.772310572274803
105,1.353143867425189,-1.1378858192023271
106,17.103836161286953,1.3583960910215926
107,-10.040611405999336,3.2657290453699
108,-0.9189295689465697,2.385493028863534
109,1.0844897806355167,9.41564442202067
110,3.4764489876186895,4.469069616980628
111,6.359840189246735,-6.170544476520022
112,2.279878605507809,0.34594509736141105
113,2.5167776279421785,27.32332485375306
114,2.49691720072832,-7.215572439865633
115,-21.390120105429105,13.472838778894648
116,11.306227844887706,-3.132477824198264
117,19.232629489902735,12.581099207712665
118,-10.81535950817659,-7.660054016009782
119,-14.184384744090165,-7.224373832810015
120,-5.001766455820878,0.7922791359466821
121,24.154936638287516,0.5692059127659099
122,0.10422819620049004,0.4609042375403365
123,15.701638228283901,-17.5538230709304
124,0.9134396336272544,-3.2426879483852358
125,-8.958124863878963,-5.342821632096034
126,11.250657736348789,-0.8808943607330915
127,11.210590762389664,-0.5568259480345404
