,0,1
0,-6.1333131368134115,-33.14296503406864
1,4.054320070288083,-3.4875004011481607
2,10.496506949032861,-6.242673636729445
3,-0.4376210424204895,0.21013120087526818
4,0.0,0.0
5,-2.3704901247577648,-4.309986581429613
6,15.432867820273435,12.12073824905541
7,-10.864124946619619,-5.482495436963928
8,-6.669563807874293,3.7147448414987543
9,-4.901294563364496,7.515027726100777
10,-6.300871390626166,6.30301331263275
11,7.311243758409811,-4.574895497787367
12,7.459714999664328,-1.3793573246248911
13,-3.2015444102609507,-0.8397266435356809
14,30.49362607524533,11.39668806016478
15,16.929312000530604,15.25867587928271
16,-13.161251834847727,18.143054915912074
17,11.489315489768302,-16.044250468045888
18,-2.508172859699183,-6.5762356958911425
19,9.51781374313909,8.137575555852159
20,18.83799836270794,1.6749409486878868
21,-14.046485215128644,30.943741719709582
22,-0.3670223055348607,2.5148686600121843
23,24.57523956954341,-8.659506406991806
24,6.771609184877952,-3.720211272528923
25,20.71286367280716,-11.350328671892537
26,1.467029802899794,-5.416883148270283
27,19.301905832676944,11.092273477130608
28,-5.112190596864847,-4.0483400143934025
29,14.968548213167162,23.765012021292407
30,0.2955316735493082,-11.614240519004122
31,-21.959212855361237,-12.71747471566036
32,-31.97427428388785,-4.792081849805612
33,6.484964030033512,-8.304580248589005
34,-3.3353332033810927,-5.804028179543231
35,0.0,0.0
36,-4.017741954009741,3.0955493518732626
37,18.079383808854498,-21.783680609435784
38,-19.550499536714987,-9.75635249400603
39,2.700643800493181,-10.646785279490006
40,0.0,0.0
41,-6.180211200604951,-10.737408442812729
42,-10.225658596821397,-4.361373086654142
43,-5.985846740734632,-0.689303475121941
44,2.0610403047869505,-11.50809104913913
45,-25.616420834197502,-25.098525149450968
46,1.9259766804123761,-0.835686099280777
47,-0.788259300016251,-4.720385461418695
48,2.508172859699183,6.5762356958911425
49,-0.23858753525652293,5.529072818540092
50,-4.20092928188614,4.511457701267082
51,6.587684779249656,-4.7574307938581635
52,-31.404813528295637,-22.965070161921172
53,0.1669631109313683,2.6646015709085433
54,12.00887388431846,45.76916744597326
55,-10.077150425969085,-6.893375549035747
56,15.692922120575059,-15.914483655461668
57,-1.0637995570002476,-9.024986220650288
58,-20.683476251638766,-11.346012805299866
59,1.0167137227249556,17.158335529745347
60,0.4438718578762414,1.4980067272255841
61,2.31121596584175,10.148674033115986
62,-1.865983630600406,22.466423463783105
63,0.15762436582344452,-5.82460786573449
64,2.65301104225958,9.068336887651732
65,5.979456380018553,4.016107805527075
66,-14.049622246300425,7.529565856564265
67,0.0,0.0
68,0.6712660034202442,4.10472836063559
69,-8.62168420146693,8.874623902481604
70,-3.2181158201991242,-9.711310684861063
71,2.645642957509459,7.021793479153417
72,-20.78809793379813,-11.728917436057245
73,-19.120819385929636,-1.1790519056735995
74,3.1677549570498273,18.833050234358716
75,-5.118694770089969,19.876717476364785
76,7.836224348838476,-4.581259950905482
77,-0.47562482814320395,0.7382679266756396
78,4.040785434206345,7.79074381164776
79,-2.6079580282085546,-0.10143959887613054
80,21.8905661450234,21.809220476090957
